user_id,recency_days,frequency,monetary,category_diversity,monthly_spend_1,monthly_spend_2,monthly_spend_3,monthly_spend_4,monthly_spend_5,monthly_spend_6,monthly_spend_7,monthly_spend_8,monthly_spend_9,monthly_spend_10,monthly_spend_11,monthly_spend_12,avg_transaction_size,std_transaction_size,max_transaction,transaction_trend,age,income_proxy,card_type_platinum,card_type_gold,days_as_customer
U020915,18.0,7.0,315.73,5.0,0.0,0.0,0.0,0.0,163.75,29.22,122.75999999999999,0.0,0.0,0.0,0.0,0.0,45.104285714285716,30.2668596857701,91.18,2.730000000000018,41,104979,1,0,1418
U020916,4.0,8.0,316.63,5.0,0.0,0.0,0.0,0.0,11.39,211.11,94.13,0.0,0.0,0.0,0.0,0.0,39.57875,62.531083113577544,192.0,-128.37,29,67657,0,1,2217
U020917,4.0,1.0,127.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127.73,0.0,0.0,0.0,0.0,0.0,127.73,0.0,127.73,0.0,66,46647,0,0,1178
U020918,10.0,7.0,326.67,6.0,0.0,0.0,0.0,0.0,237.9,41.38,47.39,0.0,0.0,0.0,0.0,0.0,46.667142857142856,33.68597963262348,113.25,-55.370000000000005,40,104372,1,0,3232
U020919,1.0,2.0,37.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.92,0.0,0.0,0.0,0.0,0.0,18.96,6.547808793787429,23.59,9.26,59,65382,0,1,514
U020920,10.0,15.0,480.25,6.0,0.0,0.0,0.0,26.32,186.35999999999999,197.42000000000002,70.15,0.0,0.0,0.0,0.0,0.0,32.016666666666666,21.682127157989786,90.54,-126.18999999999997,52,65986,0,1,1060
U020921,9.0,3.0,92.44,3.0,0.0,0.0,0.0,0.0,36.48,14.04,41.92,0.0,0.0,0.0,0.0,0.0,30.813333333333333,14.778597136850756,41.92,19.480000000000004,67,54436,0,0,3094
U020922,21.0,8.0,179.97,6.0,0.0,0.0,0.0,0.0,22.240000000000002,150.13,7.6,0.0,0.0,0.0,0.0,0.0,22.49625,18.259183159245023,52.47,95.54999999999998,69,77583,0,1,2158
U020923,4.0,5.0,239.95,4.0,0.0,0.0,0.0,160.95,48.5,4.42,26.080000000000002,0.0,0.0,0.0,0.0,0.0,47.989999999999995,65.61396269087852,160.95,-178.95,56,63211,0,0,2088
U020924,10.0,4.0,88.46000000000001,3.0,0.0,0.0,0.0,0.0,0.0,33.21,55.25,0.0,0.0,0.0,0.0,0.0,22.115000000000002,9.784213475457971,33.21,-31.859999999999996,54,75388,0,1,3523
U020925,6.0,1.0,41.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.24,0.0,0.0,0.0,0.0,0.0,41.24,0.0,41.24,0.0,27,26911,0,0,2676
U020926,14.0,3.0,93.26,3.0,0.0,0.0,0.0,0.0,39.77,17.24,36.25,0.0,0.0,0.0,0.0,0.0,31.08666666666667,12.12003437838909,39.77,13.719999999999992,21,58581,0,1,1753
U020927,43.0,2.0,178.38000000000002,2.0,0.0,0.0,0.0,0.0,155.36,23.02,0.0,0.0,0.0,0.0,0.0,0.0,89.19000000000001,93.5785114222277,155.36,-132.34,48,52913,0,0,2932
U020928,8.0,10.0,465.19,6.0,0.0,0.0,0.0,48.48,258.4,63.540000000000006,94.77000000000001,0.0,0.0,0.0,0.0,0.0,46.519,43.557507185584235,131.25,-148.57,56,61235,0,0,1479
U020929,6.0,12.0,1181.21,7.0,0.0,0.0,0.0,117.94,167.26,870.23,25.78,0.0,0.0,0.0,0.0,0.0,98.43416666666667,207.36248281948355,753.44,798.8299999999999,58,108741,1,0,2515
U020930,8.0,8.0,242.86999999999998,5.0,0.0,0.0,0.0,0.0,32.13,87.17,123.57,0.0,0.0,0.0,0.0,0.0,30.358749999999997,27.969805371149793,95.74,104.13,33,56349,0,1,2033
U020931,3.0,4.0,213.57999999999998,4.0,0.0,0.0,0.0,121.77,75.96000000000001,0.0,15.85,0.0,0.0,0.0,0.0,0.0,53.394999999999996,46.94185729886139,121.77,-115.97999999999999,46,50515,0,0,386
U020932,0.0,7.0,234.82999999999998,4.0,0.0,0.0,0.0,0.0,134.1,38.93,61.8,0.0,0.0,0.0,0.0,0.0,33.54714285714285,22.482684236456077,79.14,-7.410000000000025,64,81324,0,1,3312
U020933,0.0,3.0,549.4,2.0,0.0,0.0,0.0,0.0,60.18,463.41,25.81,0.0,0.0,0.0,0.0,0.0,183.13333333333333,243.33430015789665,463.41,429.04,25,61333,0,1,2226
U020934,2.0,6.0,224.05,6.0,0.0,0.0,0.0,39.45,0.0,122.67,61.93,0.0,0.0,0.0,0.0,0.0,37.34166666666667,21.22500357283048,78.0,-47.39,40,62245,0,1,266
U020935,1.0,3.0,25.85,3.0,0.0,0.0,0.0,0.0,15.18,0.0,10.67,0.0,0.0,0.0,0.0,0.0,8.616666666666667,3.5046445373722754,10.67,16.71,68,55865,0,0,960
U020936,14.0,8.0,371.88,5.0,0.0,0.0,0.0,91.66,49.949999999999996,24.47,205.8,0.0,0.0,0.0,0.0,0.0,46.485,39.74642445733776,110.79,74.13999999999999,30,72032,1,0,2044
U020937,4.0,4.0,260.89,3.0,0.0,0.0,0.0,0.0,41.54,72.87,146.48000000000002,0.0,0.0,0.0,0.0,0.0,65.2225,43.08722035979269,122.34,32.07000000000002,36,40285,0,0,2226
U020938,11.0,3.0,208.54,3.0,0.0,0.0,0.0,0.0,88.35,0.0,120.19,0.0,0.0,0.0,0.0,0.0,69.51333333333334,44.29214414919798,120.19,132.14,44,82589,0,1,1020
U020939,15.0,6.0,221.57999999999998,4.0,0.0,0.0,0.0,10.66,0.0,175.26999999999998,35.65,0.0,0.0,0.0,0.0,0.0,36.93,17.299913294580406,63.93,38.16000000000001,55,41487,0,0,252
U020940,23.0,4.0,135.51,3.0,0.0,0.0,0.0,0.0,100.96000000000001,34.55,0.0,0.0,0.0,0.0,0.0,0.0,33.8775,19.793438938193635,54.59,-66.41000000000001,33,75353,0,1,3294
U020941,0.0,3.0,132.27,3.0,0.0,0.0,0.0,0.0,68.58,29.44,34.25,0.0,0.0,0.0,0.0,0.0,44.09,21.344884633091834,68.58,-4.890000000000001,60,70857,0,0,2209
U020942,14.0,5.0,358.85,3.0,0.0,0.0,0.0,0.0,51.92,144.85,162.08,0.0,0.0,0.0,0.0,0.0,71.77000000000001,74.61992160274627,162.08,255.01,32,30361,0,0,696
U020943,4.0,6.0,278.35,4.0,0.0,0.0,0.0,0.0,22.47,129.25,126.63,0.0,0.0,0.0,0.0,0.0,46.39166666666667,40.52603578770895,115.47,-3.7299999999999898,39,82818,1,0,2926
U020944,13.0,4.0,203.35999999999999,3.0,0.0,0.0,0.0,0.0,34.0,62.98,106.38,0.0,0.0,0.0,0.0,0.0,50.839999999999996,33.590620714717375,91.55,9.400000000000006,49,100359,1,0,1330
U020945,15.0,10.0,426.45,6.0,0.0,0.0,0.0,164.28,163.86,78.61,19.7,0.0,0.0,0.0,0.0,0.0,42.644999999999996,43.24365033671931,140.9,-22.410000000000025,21,71771,1,0,661
U020946,11.0,7.0,201.41,5.0,0.0,0.0,0.0,31.09,81.46,57.800000000000004,31.060000000000002,0.0,0.0,0.0,0.0,0.0,28.77285714285714,21.473111647116347,69.22,-23.689999999999984,59,84600,0,1,712
U020947,11.0,6.0,187.03,4.0,0.0,0.0,0.0,0.0,91.63,79.36,16.04,0.0,0.0,0.0,0.0,0.0,31.171666666666667,24.29223943292727,68.95,3.7700000000000102,54,62347,0,0,633
U020948,3.0,3.0,56.08,3.0,0.0,0.0,0.0,0.0,34.89,0.0,21.19,0.0,0.0,0.0,0.0,0.0,18.69333333333333,8.041146269863106,25.19,5.699999999999999,62,75512,0,1,998
U020949,9.0,5.0,179.7,4.0,0.0,0.0,0.0,0.0,7.17,137.55,34.98,0.0,0.0,0.0,0.0,0.0,35.94,45.827336819850224,116.63,123.51999999999998,34,31199,0,0,381
U020950,27.0,2.0,128.65,2.0,0.0,0.0,0.0,0.0,0.0,128.65,0.0,0.0,0.0,0.0,0.0,0.0,64.325,55.61394834032197,103.65,-78.65,40,45000,0,0,3499
U020951,4.0,4.0,214.32,2.0,0.0,0.0,0.0,18.02,15.78,5.55,174.97,0.0,0.0,0.0,0.0,0.0,53.58,81.10850058203928,174.97,146.72000000000003,65,76517,0,0,30
U020952,1.0,4.0,113.87,2.0,0.0,0.0,0.0,42.97,24.92,39.24,6.74,0.0,0.0,0.0,0.0,0.0,28.4675,16.44220458657131,42.97,-21.909999999999997,24,34616,0,0,337
U020953,31.0,5.0,120.42,5.0,0.0,0.0,0.0,0.0,91.05,29.37,0.0,0.0,0.0,0.0,0.0,0.0,24.084,11.275887104791355,40.8,-6.420000000000002,45,63218,0,0,933
U020954,7.0,6.0,158.23000000000002,6.0,0.0,0.0,0.0,60.82,40.02,20.99,36.400000000000006,0.0,0.0,0.0,0.0,0.0,26.37166666666667,20.351045591484155,60.82,-74.83,45,54724,0,0,2075
U020955,8.0,5.0,230.69,3.0,0.0,0.0,0.0,133.47,0.0,9.69,87.53,0.0,0.0,0.0,0.0,0.0,46.138,44.57127292326303,116.91,-36.25,43,83833,0,1,1528
U020956,6.0,7.0,321.62,6.0,0.0,0.0,0.0,44.97,6.72,150.41,119.52000000000001,0.0,0.0,0.0,0.0,0.0,45.94571428571429,40.19778470560406,123.1,-27.960000000000008,42,93517,1,0,53
U020957,2.0,6.0,273.67,4.0,0.0,0.0,0.0,0.0,40.25,82.63,150.79,0.0,0.0,0.0,0.0,0.0,45.61166666666667,36.85391616459052,116.08,121.21,58,65955,0,0,1433
U020958,0.0,8.0,323.4,5.0,0.0,0.0,0.0,45.97,103.94,85.5,87.99,0.0,0.0,0.0,0.0,0.0,40.425,26.398181755567936,87.99,93.30000000000001,30,46036,0,0,1621
U020959,2.0,4.0,303.28999999999996,4.0,0.0,0.0,0.0,0.0,0.0,56.91,246.38,0.0,0.0,0.0,0.0,0.0,75.82249999999999,76.00525217597355,186.81,-184.15,65,56950,0,0,2762
U020960,0.0,6.0,233.96,5.0,0.0,0.0,0.0,9.05,118.25,17.36,89.3,0.0,0.0,0.0,0.0,0.0,38.99333333333333,28.810150063244492,89.3,82.57999999999997,65,76983,0,1,810
U020961,51.0,3.0,198.24,3.0,0.0,0.0,0.0,0.0,118.06,80.18,0.0,0.0,0.0,0.0,0.0,0.0,66.08,19.048671869713125,80.18,109.42000000000002,29,25609,0,0,1923
U020962,8.0,2.0,96.4,2.0,0.0,0.0,0.0,0.0,0.0,57.93,38.47,0.0,0.0,0.0,0.0,0.0,48.2,13.760297961890219,57.93,-19.46,69,73231,0,1,3181
U020963,4.0,5.0,51.11,5.0,0.0,0.0,0.0,25.82,0.0,9.65,15.64,0.0,0.0,0.0,0.0,0.0,10.222,4.229346285184035,14.92,-0.5300000000000011,34,61809,0,0,3546
U020964,12.0,9.0,372.15999999999997,5.0,0.0,0.0,0.0,37.57,20.16,64.03999999999999,250.39,0.0,0.0,0.0,0.0,0.0,41.35111111111111,37.32526471588797,123.15,146.72,23,66351,0,1,659
U020965,9.0,11.0,364.4,6.0,0.0,0.0,0.0,29.16,68.57,238.73000000000002,27.939999999999998,0.0,0.0,0.0,0.0,0.0,33.127272727272725,25.609911398093157,87.28,150.03999999999996,40,66604,0,1,1514
U020966,26.0,4.0,128.14,4.0,0.0,0.0,0.0,0.0,64.02,64.12,0.0,0.0,0.0,0.0,0.0,0.0,32.035,18.613051872275,49.28,0.10000000000000853,60,49481,0,0,1553
U020967,1.0,10.0,418.37,6.0,0.0,0.0,0.0,0.0,81.52,302.03999999999996,34.81,0.0,0.0,0.0,0.0,0.0,41.837,37.7621185993465,130.51,-1.770000000000067,63,111201,1,0,3363
U020968,2.0,9.0,360.77,6.0,0.0,0.0,0.0,0.0,153.39,128.44,78.94,0.0,0.0,0.0,0.0,0.0,40.08555555555555,27.07636705279676,77.26,-48.370000000000005,53,78638,0,1,3296
U020969,3.0,6.0,197.07999999999998,5.0,0.0,0.0,0.0,0.0,125.32,67.22,4.54,0.0,0.0,0.0,0.0,0.0,32.846666666666664,29.723692009349488,76.03,-53.56,61,60137,0,0,2941
U020970,21.0,5.0,140.02,5.0,0.0,0.0,0.0,0.0,117.86,13.03,9.13,0.0,0.0,0.0,0.0,0.0,28.004,26.0923921862293,72.3,48.89999999999999,34,59509,0,1,1669
U020971,43.0,1.0,29.2,1.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,29.2,0.0,64,68287,0,0,1666
U020972,0.0,5.0,147.76,4.0,0.0,0.0,0.0,0.0,100.19,29.64,17.93,0.0,0.0,0.0,0.0,0.0,29.552,22.423154773581704,66.69,-52.62,52,103401,1,0,2736
U020973,1.0,5.0,142.97,4.0,0.0,0.0,0.0,0.0,104.12,0.0,38.85,0.0,0.0,0.0,0.0,0.0,28.594,19.88113502796055,50.67,-50.45,27,40637,0,0,979
U020974,3.0,7.0,194.29,5.0,0.0,0.0,0.0,17.51,139.57,0.0,37.21,0.0,0.0,0.0,0.0,0.0,27.755714285714284,20.920617308564978,61.9,3.9299999999999784,27,72191,1,0,953
U020975,19.0,6.0,171.95,2.0,0.0,0.0,0.0,13.52,71.96,26.26,60.21,0.0,0.0,0.0,0.0,0.0,28.65833333333333,23.13594296039534,60.21,0.9900000000000091,34,55672,0,1,1459
U020976,7.0,8.0,284.45,6.0,0.0,0.0,0.0,15.24,101.91999999999999,161.54,5.75,0.0,0.0,0.0,0.0,0.0,35.55625,26.983321799903415,83.46,50.129999999999995,24,43726,0,1,2806
U020977,5.0,6.0,153.95999999999998,6.0,0.0,0.0,0.0,0.0,66.48,44.31999999999999,43.16,0.0,0.0,0.0,0.0,0.0,25.659999999999997,13.567201627454352,43.92,5.960000000000008,35,46364,0,0,84
U020978,0.0,4.0,70.98,3.0,0.0,0.0,0.0,0.0,23.36,22.11,25.51,0.0,0.0,0.0,0.0,0.0,17.745,6.242673038584245,23.36,-19.959999999999997,70,56932,0,0,2297
U020979,6.0,11.0,615.6,7.0,0.0,0.0,0.0,0.0,13.86,416.45,185.29,0.0,0.0,0.0,0.0,0.0,55.96363636363637,65.18305673604564,181.69,-11.54000000000002,33,75281,1,0,298
U020980,30.0,3.0,144.9,2.0,0.0,0.0,0.0,0.0,0.0,144.9,0.0,0.0,0.0,0.0,0.0,0.0,48.300000000000004,45.956972267546085,101.18,93.48000000000002,52,78755,0,1,1907
U020981,27.0,4.0,275.08,3.0,0.0,0.0,0.0,0.0,11.32,263.76,0.0,0.0,0.0,0.0,0.0,0.0,68.77,56.929156560295766,123.3,5.840000000000003,69,102246,1,0,585
U020982,31.0,3.0,224.72,3.0,0.0,0.0,0.0,52.12,134.26,38.34,0.0,0.0,0.0,0.0,0.0,0.0,74.90666666666667,51.86121608035558,134.26,120.47999999999999,33,45946,0,1,1664
U020983,19.0,5.0,240.9,4.0,0.0,0.0,0.0,0.0,160.03,25.69,55.18,0.0,0.0,0.0,0.0,0.0,48.18,13.915967447504324,60.56,9.200000000000017,55,70382,0,1,2073
U020984,8.0,12.0,801.6700000000001,6.0,0.0,0.0,0.0,0.0,182.36,607.15,12.16,0.0,0.0,0.0,0.0,0.0,66.80583333333334,108.43662501524553,403.73,436.94999999999993,43,96826,1,0,2613
U020985,4.0,6.0,246.52,4.0,0.0,0.0,0.0,0.0,47.15,136.12,63.25,0.0,0.0,0.0,0.0,0.0,41.086666666666666,30.07537708270117,99.48,78.94,35,54383,0,1,2634
U020986,19.0,3.0,123.81,3.0,0.0,0.0,0.0,0.0,0.0,102.84,20.97,0.0,0.0,0.0,0.0,0.0,41.27,43.19906364725976,90.88,-57.949999999999996,68,54040,0,0,357
U020987,4.0,12.0,601.95,8.0,0.0,0.0,0.0,0.0,91.16,279.0,231.79000000000002,0.0,0.0,0.0,0.0,0.0,50.1625,28.424103767753174,91.58,89.35000000000002,53,95142,1,0,46
U020988,2.0,6.0,354.68,5.0,0.0,0.0,0.0,0.0,35.52,13.58,305.58,0.0,0.0,0.0,0.0,0.0,59.11333333333334,60.069498971330425,149.53,240.64000000000001,42,36264,0,0,1045
U020989,10.0,5.0,175.98000000000002,4.0,0.0,0.0,0.0,0.0,50.19,47.5,78.29,0.0,0.0,0.0,0.0,0.0,35.196000000000005,28.327413048141196,78.29,45.72000000000001,61,59156,0,1,2106
U020990,2.0,6.0,118.08,6.0,0.0,0.0,0.0,0.0,91.69,8.44,17.950000000000003,0.0,0.0,0.0,0.0,0.0,19.68,30.504117754821234,81.72,-72.83999999999999,66,46659,0,0,1051
U020991,23.0,2.0,67.86,2.0,0.0,0.0,0.0,11.87,0.0,55.99,0.0,0.0,0.0,0.0,0.0,0.0,33.93,31.19755118595048,55.99,44.120000000000005,60,116991,1,0,2138
U020992,10.0,7.0,562.46,5.0,0.0,0.0,0.0,0.0,84.05,379.53,98.88,0.0,0.0,0.0,0.0,0.0,80.35142857142857,68.45219388463052,199.84,86.16000000000003,64,91176,1,0,1274
U020993,0.0,4.0,121.46000000000001,4.0,0.0,0.0,0.0,0.0,94.78,0.0,26.68,0.0,0.0,0.0,0.0,0.0,30.365000000000002,20.241690476176473,55.99,-54.54,37,87997,1,0,3521
U020994,8.0,1.0,8.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0.0,38,44751,0,0,3113
U020995,22.0,5.0,120.93,4.0,0.0,0.0,0.0,0.0,97.41,9.79,13.73,0.0,0.0,0.0,0.0,0.0,24.186,16.016829586406917,45.08,1.470000000000006,32,75402,0,1,1121
U020996,0.0,2.0,36.11,2.0,0.0,0.0,0.0,0.0,0.0,18.13,17.98,0.0,0.0,0.0,0.0,0.0,18.055,0.10606601717798111,18.13,-0.14999999999999858,55,39509,0,0,2415
U020997,0.0,6.0,183.23000000000002,4.0,0.0,0.0,0.0,44.23,88.35000000000001,0.0,50.650000000000006,0.0,0.0,0.0,0.0,0.0,30.538333333333338,25.954659247747152,71.01,60.09,61,50312,0,0,534
U020998,85.0,2.0,37.38,2.0,0.0,0.0,0.0,37.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69,18.823182515185895,32.0,26.62,54,78373,0,1,3539
U020999,7.0,4.0,68.47,3.0,0.0,0.0,0.0,0.0,4.72,28.65,35.1,0.0,0.0,0.0,0.0,0.0,17.1175,14.676405951957946,30.95,1.730000000000004,50,55041,0,0,2463
U021000,0.0,6.0,189.22,3.0,0.0,0.0,0.0,0.0,151.36,0.0,37.86,0.0,0.0,0.0,0.0,0.0,31.536666666666665,36.810545590450936,104.01,-101.38000000000001,59,52601,0,0,987
U021001,25.0,5.0,399.29,3.0,0.0,0.0,0.0,0.0,269.36,129.93,0.0,0.0,0.0,0.0,0.0,0.0,79.858,68.8645294763567,189.06,-139.43,30,62410,0,1,2607
U021002,25.0,4.0,148.56,4.0,0.0,0.0,0.0,0.0,38.85,109.71,0.0,0.0,0.0,0.0,0.0,0.0,37.14,26.783604437541015,73.53,-76.19999999999999,39,49147,0,1,3456
U021003,26.0,1.0,42.69,1.0,0.0,0.0,0.0,0.0,0.0,42.69,0.0,0.0,0.0,0.0,0.0,0.0,42.69,0.0,42.69,0.0,56,53581,0,0,2736
U021004,16.0,4.0,123.31,4.0,0.0,0.0,0.0,0.0,66.78,34.78,21.75,0.0,0.0,0.0,0.0,0.0,30.8275,7.61306059785857,38.99,-10.25,23,47040,0,1,1137
U021005,0.0,10.0,410.19,7.0,0.0,0.0,0.0,0.0,182.39999999999998,120.65,107.14,0.0,0.0,0.0,0.0,0.0,41.019,29.160945515077753,115.02,-105.82999999999998,66,107971,1,0,1664
U021006,19.0,5.0,102.36,4.0,0.0,0.0,0.0,37.72,28.78,22.52,13.34,0.0,0.0,0.0,0.0,0.0,20.472,13.17171097466081,37.72,-30.64,29,20010,0,0,978
U021007,3.0,3.0,129.4,3.0,0.0,0.0,0.0,0.0,24.41,0.0,104.99000000000001,0.0,0.0,0.0,0.0,0.0,43.13333333333333,33.15988590651864,81.42,80.58000000000001,60,99089,1,0,1467
U021008,26.0,7.0,317.51,5.0,0.0,0.0,0.0,0.0,18.48,299.03,0.0,0.0,0.0,0.0,0.0,0.0,45.35857142857143,26.68542700212448,93.05,137.82999999999998,51,74433,0,1,1550
U021009,23.0,1.0,12.37,1.0,0.0,0.0,0.0,0.0,0.0,12.37,0.0,0.0,0.0,0.0,0.0,0.0,12.37,0.0,12.37,0.0,63,52337,0,0,2893
U021010,8.0,7.0,177.76000000000002,6.0,0.0,0.0,0.0,0.0,58.75,5.34,113.67,0.0,0.0,0.0,0.0,0.0,25.39428571428572,24.301868828784105,71.81,53.82000000000001,59,51018,0,0,979
U021011,2.0,4.0,104.18,3.0,0.0,0.0,0.0,0.0,25.82,0.0,78.36,0.0,0.0,0.0,0.0,0.0,26.045,24.987502876438054,63.46,52.54,46,51024,0,0,1571
U021012,1.0,7.0,378.14,4.0,0.0,0.0,0.0,26.96,153.06,68.41,129.71,0.0,0.0,0.0,0.0,0.0,54.019999999999996,39.71898328675262,129.71,88.22,58,84472,0,1,2401
U021013,7.0,6.0,289.22,4.0,0.0,0.0,0.0,0.0,149.24,2.32,137.66,0.0,0.0,0.0,0.0,0.0,48.20333333333334,35.38030224103049,98.93,-9.259999999999991,38,70079,0,1,2922
U021014,0.0,7.0,446.86,3.0,0.0,0.0,0.0,0.0,0.0,131.9,314.96,0.0,0.0,0.0,0.0,0.0,63.83714285714286,40.619380724922316,131.9,-79.04000000000002,50,49917,0,0,1399
U021015,30.0,5.0,251.83999999999997,3.0,0.0,0.0,0.0,0.0,163.23,88.61,0.0,0.0,0.0,0.0,0.0,0.0,50.367999999999995,34.91036622552104,99.16,123.69999999999999,66,49858,0,0,1019
U021016,0.0,10.0,573.3199999999999,5.0,0.0,0.0,0.0,0.0,70.56,202.48000000000002,300.28000000000003,0.0,0.0,0.0,0.0,0.0,57.331999999999994,54.782612367226314,191.4,319.9,25,69401,1,0,2710
U021017,38.0,2.0,131.88,2.0,0.0,0.0,0.0,0.0,28.95,102.93,0.0,0.0,0.0,0.0,0.0,0.0,65.94,52.31175967218079,102.93,73.98,38,52883,0,0,3139
U021018,7.0,7.0,158.63,5.0,0.0,0.0,0.0,77.37,18.42,49.86,12.98,0.0,0.0,0.0,0.0,0.0,22.66142857142857,13.230585057070643,50.38,-32.95,21,24708,0,0,1609
U021019,22.0,6.0,301.7,5.0,0.0,0.0,0.0,26.08,148.82,99.87,26.93,0.0,0.0,0.0,0.0,0.0,50.28333333333333,48.591392104637904,148.82,-102.65999999999997,47,88035,1,0,2322
U021020,6.0,3.0,56.66,3.0,0.0,0.0,0.0,7.88,35.87,0.0,12.91,0.0,0.0,0.0,0.0,0.0,18.886666666666667,14.921475574933375,35.87,40.9,60,56236,0,0,3101
U021021,1.0,7.0,312.72,6.0,0.0,0.0,0.0,0.0,33.49,3.64,275.59,0.0,0.0,0.0,0.0,0.0,44.674285714285716,43.69505420416322,117.72,238.46000000000004,22,52512,0,1,3595
U021022,56.0,1.0,53.03,1.0,0.0,0.0,0.0,0.0,53.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.03,0.0,53.03,0.0,48,51405,0,0,2321
U021023,6.0,4.0,75.0,4.0,0.0,0.0,0.0,3.83,0.0,13.27,57.9,0.0,0.0,0.0,0.0,0.0,18.75,12.858159536522583,33.15,40.8,41,48237,0,0,2415
U021024,28.0,2.0,112.84,2.0,0.0,0.0,0.0,0.0,31.73,81.11,0.0,0.0,0.0,0.0,0.0,0.0,56.42,34.916932854991714,81.11,49.379999999999995,60,54057,0,0,348
U021025,27.0,5.0,248.37,3.0,0.0,0.0,0.0,0.0,111.33,137.04000000000002,0.0,0.0,0.0,0.0,0.0,0.0,49.674,24.805152287377723,75.7,25.710000000000022,32,88267,1,0,744
U021026,13.0,3.0,58.120000000000005,3.0,0.0,0.0,0.0,0.0,29.01,0.0,29.11,0.0,0.0,0.0,0.0,0.0,19.373333333333335,8.776743891292107,29.11,24.24,29,58672,0,1,160
U021027,27.0,6.0,123.58,4.0,0.0,0.0,0.0,0.0,30.14,93.44,0.0,0.0,0.0,0.0,0.0,0.0,20.596666666666668,25.091364782862385,70.63,63.3,25,27776,0,0,1129
U021028,61.0,3.0,64.49000000000001,2.0,0.0,0.0,0.0,0.0,64.49000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.49666666666667,13.014231953263064,29.5,51.53,41,72482,0,1,1237
U021029,2.0,8.0,325.95,4.0,0.0,0.0,0.0,17.5,141.79,26.96,139.7,0.0,0.0,0.0,0.0,0.0,40.74375,35.77888001820548,118.24,70.85000000000001,45,64063,0,1,505
U021030,6.0,5.0,398.32,5.0,0.0,0.0,0.0,0.0,82.9,251.55,63.870000000000005,0.0,0.0,0.0,0.0,0.0,79.664,97.52905069772802,251.55,232.52,66,66805,0,1,412
U021031,24.0,9.0,250.31,6.0,0.0,0.0,0.0,41.2,75.83999999999999,133.27,0.0,0.0,0.0,0.0,0.0,0.0,27.81222222222222,18.71840723577849,61.78,16.230000000000004,44,71340,0,1,902
U021032,31.0,5.0,199.15,4.0,0.0,0.0,0.0,24.94,81.97,92.24,0.0,0.0,0.0,0.0,0.0,0.0,39.83,33.94067471338777,92.24,39.749999999999986,29,59515,0,1,3132
U021033,9.0,4.0,90.44,4.0,0.0,0.0,0.0,0.0,24.21,36.089999999999996,30.14,0.0,0.0,0.0,0.0,0.0,22.61,6.353492477894869,30.14,12.280000000000001,55,62264,0,0,1542
U021034,31.0,6.0,187.64999999999998,5.0,0.0,0.0,0.0,40.5,23.52,123.63,0.0,0.0,0.0,0.0,0.0,0.0,31.274999999999995,19.09344992399226,62.01,43.97,24,66815,0,1,2481
U021035,5.0,5.0,232.64,4.0,0.0,0.0,0.0,0.0,41.35,21.16,170.13,0.0,0.0,0.0,0.0,0.0,46.528,69.84717009299662,170.13,149.94,38,49944,0,1,2717
U021036,10.0,6.0,212.45,5.0,0.0,0.0,0.0,0.0,62.26,139.45,10.74,0.0,0.0,0.0,0.0,0.0,35.40833333333333,27.27037910749806,79.89,0.7099999999999937,53,95721,1,0,1221
U021037,0.0,5.0,233.10999999999999,4.0,0.0,0.0,0.0,56.33,17.31,82.26,77.21,0.0,0.0,0.0,0.0,0.0,46.622,36.006180997156584,82.26,105.53,33,61112,0,1,3396
U021038,16.0,9.0,353.05,4.0,0.0,0.0,0.0,81.79,122.97999999999999,109.06,39.22,0.0,0.0,0.0,0.0,0.0,39.22777777777778,25.028378781783783,81.79,66.88999999999999,50,88940,0,1,2453
U021039,9.0,6.0,274.4,4.0,0.0,0.0,0.0,14.67,169.5,5.71,84.52,0.0,0.0,0.0,0.0,0.0,45.73333333333333,49.651950481996835,128.29,-71.54,43,65950,0,1,1985
U021040,9.0,13.0,663.1800000000001,6.0,0.0,0.0,0.0,127.5,81.86,396.86,56.96,0.0,0.0,0.0,0.0,0.0,51.01384615384616,53.83136934577297,180.91,184.35999999999996,68,87287,1,0,3203
U021041,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,53161,0,1,1147
U021042,18.0,4.0,332.58,4.0,0.0,0.0,0.0,0.0,18.18,302.21,12.19,0.0,0.0,0.0,0.0,0.0,83.145,128.6335499263962,275.9,243.59999999999997,66,98801,1,0,1304
U021043,47.0,1.0,32.9,1.0,0.0,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0.0,32.9,0.0,52,78538,0,1,179
